recipe_num|title|url|image|servings|prep_time|cook_time|total_time|n_reviews|avg_review
254696|Pea and Pancetta Ramen Risotto|https://www.allrecipes.com/recipe/254696/pea-and-pancetta-ramen-risotto/|https://images.media-allrecipes.com/userphotos/3797883.jpg|4|5|15|20|19|3.5789473684210527
24083|Lasagna Spinach Roll-Ups|https://www.allrecipes.com/recipe/24083/lasagna-spinach-roll-ups/|https://images.media-allrecipes.com/userphotos/560x315/4507669.jpg|8|25|40|65|37|4.21
49510|Chickpeas in Tomato Sauce With Feta and Wine|https://www.allrecipes.com/recipe/49510/chickpeas-in-tomato-sauce-with-feta-and-wine/|https://images.media-allrecipes.com/userphotos/560x315/2796.jpg|4|10|30|45|82|4.43
21789|Light Zucchini Casserole|https://www.allrecipes.com/recipe/21789/light-zucchini-casserole/|https://images.media-allrecipes.com/userphotos/560x315/849522.jpg|6|15|60|75|59|3.86
23138|Asian Turkey Barbecue on Sesame Scallion Toasts|https://www.allrecipes.com/recipe/23138/asian-turkey-barbecue-on-sesame-scallion-toasts/|https://images.media-allrecipes.com/userphotos/560x315/6227.jpg|4|15|10|25|28|4.34
34400|Awesome Turkey Sandwich|https://www.allrecipes.com/recipe/34400/awesome-turkey-sandwich/|https://images.media-allrecipes.com/userphotos/250x250/120683.jpg|1|10|None|10|22|4.21
222117|Healthier Slow Cooker Chicken and Dumplings|https://www.allrecipes.com/recipe/222117/healthier-slow-cooker-chicken-and-dumplings/|https://images.media-allrecipes.com/userphotos/3877423.jpg|8|10|335|345|45|4.022222222222222
235330|Leftover Turkey Soup (Slow Cooker)|https://www.allrecipes.com/recipe/235330/leftover-turkey-soup-slow-cooker/|https://images.media-allrecipes.com/userphotos/560x315/1085698.jpg|8|20|600|620|15|4.4
228281|Slow Cooker Chicken Dinner|https://www.allrecipes.com/recipe/228281/slow-cooker-chicken-dinner/|https://images.media-allrecipes.com/userphotos/879312.jpg|5|15|240|255|62|3.8870967741935485
21854|New England Dinner|https://www.allrecipes.com/recipe/21854/new-england-dinner/|https://images.media-allrecipes.com/userphotos/560x315/2060860.jpg|5|15|30|45|48|3.87
213117|Slow Cooker Parsley Chicken|https://www.allrecipes.com/recipe/213117/slow-cooker-parsley-chicken/|https://images.media-allrecipes.com/userphotos/2042689.jpg|4|15|480|495|49|3.5510204081632653
105247|Slow Cooker Beef and Mushrooms|https://www.allrecipes.com/recipe/105247/slow-cooker-beef-and-mushrooms/|https://images.media-allrecipes.com/userphotos/560x315/817934.jpg|6|5|480|485|57|4.19
231252|Slow Cooker Autumn Delight|https://www.allrecipes.com/recipe/231252/slow-cooker-autumn-delight/|https://images.media-allrecipes.com/userphotos/560x315/4552710.jpg|4|15|330|345|24|4.29
72148|Lemon and Herb Risotto Cake|https://www.allrecipes.com/recipe/72148/lemon-and-herb-risotto-cake/|https://images.media-allrecipes.com/userphotos/560x315/714998.jpg|6|10|55|65|25|4.32
89047|Seafood Risotto|https://www.allrecipes.com/recipe/89047/seafood-risotto/|https://images.media-allrecipes.com/userphotos/560x315/2233291.jpg|6|10|25|35|22|4.1
64953|Creamy Mushroom Risotto|https://www.allrecipes.com/recipe/64953/creamy-mushroom-risotto/|https://images.media-allrecipes.com/userphotos/560x315/2570.jpg|6|15|40|55|37|4.33
18158|Easy Pasta Casserole|https://www.allrecipes.com/recipe/18158/easy-pasta-casserole/|https://images.media-allrecipes.com/userphotos/250x250/162737.jpg|5|15|20|35|86|4.24
17996|Cheeseburger Noodle Casserole|https://www.allrecipes.com/recipe/17996/cheeseburger-noodle-casserole/|https://images.media-allrecipes.com/userphotos/560x315/4516828.jpg|4|20|45|65|145|3.85
25903|Macaroni and Cheese Casserole|https://www.allrecipes.com/recipe/25903/macaroni-and-cheese-casserole/|https://images.media-allrecipes.com/userphotos/250x250/950667.jpg|8|15|25|40|16|3.9
241777|Weeknight Skillet Lasagna|https://www.allrecipes.com/recipe/241777/weeknight-skillet-lasagna/|https://images.media-allrecipes.com/userphotos/560x315/2178720.jpg|6|5|20|25|21|4.48
236364|RAGÚ® No Boiling Lasagna|https://www.allrecipes.com/recipe/236364/ragu-no-boiling-lasagna/|https://images.media-allrecipes.com/userphotos/250x250/1094968.jpg|12|10|70|80|37|4.46
23550|Marie's Homemade Mac and Cheese|https://www.allrecipes.com/recipe/23550/maries-homemade-mac-and-cheese/|https://images.media-allrecipes.com/userphotos/250x250/209136.jpg|16|10|70|80|45|4.11
156043|Fancy-But-Easy Mac N' Cheese|https://www.allrecipes.com/recipe/156043/fancy-but-easy-mac-n-cheese/|https://images.media-allrecipes.com/userphotos/250x250/257778.jpg|8|25|55|80|57|4.19
19424|Macaroni and Cheese Bake|https://www.allrecipes.com/recipe/19424/macaroni-and-cheese-bake/|https://images.media-allrecipes.com/userphotos/560x315/1125665.jpg|10|10|25|35|51|3.91
104294|Summertime Tilapia|https://www.allrecipes.com/recipe/104294/summertime-tilapia/|https://images.media-allrecipes.com/userphotos/560x315/670958.jpg|4|20|10|150|81|4.29
218941|Honey Soy Tilapia|https://www.allrecipes.com/recipe/218941/honey-soy-tilapia/|https://images.media-allrecipes.com/userphotos/250x250/943791.jpg|2|10|15|55|114|4.17
23576|Raspberry Tilapia|https://www.allrecipes.com/recipe/23576/raspberry-tilapia/|https://images.media-allrecipes.com/userphotos/560x315/1707791.jpg|4|15|25|40|117|3.83
82685|Mediterranean Tilapia|https://www.allrecipes.com/recipe/82685/mediterranean-tilapia/|https://images.media-allrecipes.com/userphotos/560x315/1060952.jpg|2|10|15|25|96|4.39
219488|Jeannie's Kickin' Fried Fish|https://www.allrecipes.com/recipe/219488/jeannies-kickin-fried-fish/|https://images.media-allrecipes.com/userphotos/560x315/813624.jpg|4|15|10|40|89|4.6
215066|Nadine's Delicious Tilapia|https://www.allrecipes.com/recipe/215066/nadines-delicious-tilapia/|https://images.media-allrecipes.com/userphotos/560x315/7194643.jpg|4|15|10|25|75|4.47
245630|Grilled Tilapia with Smoked Paprika|https://www.allrecipes.com/recipe/245630/grilled-tilapia-with-smoked-paprika/|https://images.media-allrecipes.com/userphotos/560x315/3107989.jpg|4|10|8|18|32|4.4
237551|Coconut-Crusted Tilapia (Paleo)|https://www.allrecipes.com/recipe/237551/coconut-crusted-tilapia-paleo/|https://images.media-allrecipes.com/userphotos/560x315/3743863.jpg|4|15|10|25|22|4.31
98056|Apple Flavored Pot Roast|https://www.allrecipes.com/recipe/98056/apple-flavored-pot-roast/|https://images.media-allrecipes.com/userphotos/250x250/631453.jpg|6|15|240|255|60|4.59
239046|Oven Bag Pot Roast|https://www.allrecipes.com/recipe/239046/oven-bag-pot-roast/|https://images.media-allrecipes.com/userphotos/560x315/7193373.jpg|8|15|150|165|26|4.86
229956|Best Braised Balsamic Pot Roast|https://www.allrecipes.com/recipe/229956/best-braised-balsamic-pot-roast/|https://images.media-allrecipes.com/userphotos/560x315/2002875.jpg|6|15|230|245|24|4.5
48931|Bottom Round Roast with Onion Gravy|https://www.allrecipes.com/recipe/48931/bottom-round-roast-with-onion-gravy/|https://images.media-allrecipes.com/userphotos/560x315/4478698.jpg|6|10|240|250|224|4.39
81456|Cranberry Pot Roast|https://www.allrecipes.com/recipe/81456/cranberry-pot-roast/|https://images.media-allrecipes.com/userphotos/250x250/461440.jpg|10|20|255|275|69|4.26
25302|Pasta with Tomato Cream Sauce|https://www.allrecipes.com/recipe/25302/pasta-with-tomato-cream-sauce/|https://images.media-allrecipes.com/userphotos/250x250/211752.jpg|4|5|50|55|104|4.39
11727|Mostaccioli with Spinach and Feta|https://www.allrecipes.com/recipe/11727/mostaccioli-with-spinach-and-feta/|https://images.media-allrecipes.com/userphotos/560x315/591266.jpg|6|20|10|30|247|4.58
222362|Bacon Bourbon Burgers|https://www.allrecipes.com/recipe/222362/bacon-bourbon-burgers/|https://images.media-allrecipes.com/userphotos/840003.jpg|2|15|10|25|15|4.2
218354|Raven's Beef Stew|https://www.allrecipes.com/recipe/218354/ravens-beef-stew/|https://images.media-allrecipes.com/userphotos/560x315/7639595.jpg|6|15|140|155|17|4.58
13128|Butter Soup|https://www.allrecipes.com/recipe/13128/butter-soup/|https://images.media-allrecipes.com/userphotos/560x315/3607441.jpg|4|25|25|50|40|4.0
25144|Kim's Ultimate Meatloaf|https://www.allrecipes.com/recipe/25144/kims-ultimate-meatloaf/|https://images.media-allrecipes.com/userphotos/250x250/28363.jpg|6|15|60|75|112|4.36
95325|Braised Lamb Shanks|https://www.allrecipes.com/recipe/95325/braised-lamb-shanks/|https://images.media-allrecipes.com/userphotos/560x315/6571530.jpg|4|20|180|200|76|4.16
112150|Heavenly Lamb Shanks|https://www.allrecipes.com/recipe/112150/heavenly-lamb-shanks/|https://images.media-allrecipes.com/userphotos/250x250/308301.jpg|4|20|180|200|42|4.43
142456|Rogan Josh, Lamb Shanks|https://www.allrecipes.com/recipe/142456/rogan-josh-lamb-shanks/|https://images.media-allrecipes.com/userphotos/250x250/213233.jpg|2|40|480|520|22|3.89
9380|Roast Leg of Lamb|https://www.allrecipes.com/recipe/9380/roast-leg-of-lamb/|https://images.media-allrecipes.com/userphotos/560x315/7351102.jpg|12|15|105|130|104|4.69
206640|Stuffed Leg of Lamb|https://www.allrecipes.com/recipe/206640/stuffed-leg-of-lamb/|https://images.media-allrecipes.com/userphotos/560x315/290623.jpg|8|35|40|85|27|4.72
214026|Easter Leg of Lamb|https://www.allrecipes.com/recipe/214026/easter-leg-of-lamb/|https://images.media-allrecipes.com/userphotos/560x315/5277620.jpg|6|35|60|1535|23|4.68
230176|Awesome Herb Roast Leg of Lamb|https://www.allrecipes.com/recipe/230176/awesome-herb-roast-leg-of-lamb/|https://images.media-allrecipes.com/userphotos/560x315/6487306.jpg|4|10|50|80|16|4.95
25885|Lamb Ribs with Honey and Wine|https://www.allrecipes.com/recipe/25885/lamb-ribs-with-honey-and-wine/|https://images.media-allrecipes.com/userphotos/560x315/1087167.jpg|6|10|70|140|79|4.42
241609|Pork Rub Rubbed and Baked Pork Chops|https://www.allrecipes.com/recipe/241609/pork-rub-rubbed-and-baked-pork-chops/|https://images.media-allrecipes.com/userphotos/2280853.jpg|6|5|20|25|111|4.333333333333333
12041|Chicken, Sausage and Zucchini Pasta|https://www.allrecipes.com/recipe/12041/chicken-sausage-and-zucchini-pasta/|https://images.media-allrecipes.com/userphotos/275997.jpg|6|20|20|40|109|4.522935779816514
16690|Rich Italian Sausage and Potato Soup|https://www.allrecipes.com/recipe/16690/rich-italian-sausage-and-potato-soup/|https://images.media-allrecipes.com/userphotos/5935698.jpg|7|40|30|70|278|4.723021582733813
44470|Best Ever Sausage with Peppers, Onions, and Beer!|https://www.allrecipes.com/recipe/44470/best-ever-sausage-with-peppers-onions-and-beer/|https://images.media-allrecipes.com/userphotos/560x315/634529.jpg|6|25|35|60|431|4.54
31079|Andouille Sausage|https://www.allrecipes.com/recipe/31079/andouille-sausage/|https://images.media-allrecipes.com/userphotos/6685287.jpg|24|20|15|95|23|4.521739130434782
16539|Italian Style Sausage|https://www.allrecipes.com/recipe/16539/italian-style-sausage/|https://images.media-allrecipes.com/userphotos/267099.jpg|6|10|15|25|145|4.6689655172413795
35989|Hot Italian Sausage|https://www.allrecipes.com/recipe/35989/hot-italian-sausage/|https://images.media-allrecipes.com/userphotos/5353281.jpg|80|30|None|1440|107|4.411214953271028
111822|Bulk Venison Breakfast Sausage|https://www.allrecipes.com/recipe/111822/bulk-venison-breakfast-sausage/|https://images.media-allrecipes.com/userphotos/1684431.jpg|64|45|None|45|60|4.55
82985|Anne's Homemade Chorizo|https://www.allrecipes.com/recipe/82985/annes-homemade-chorizo/|https://images.media-allrecipes.com/userphotos/4038384.jpg|12|10|5|15|41|4.170731707317073
241963|Seitan Pepperoni|https://www.allrecipes.com/recipe/241963/seitan-pepperoni/|https://images.media-allrecipes.com/userphotos/560x315/2210046.jpg|12|20|90|140|29|4.75
228080|Homemade Paleo-Style Breakfast Sausage|https://www.allrecipes.com/recipe/228080/homemade-paleo-style-breakfast-sausage/|https://images.media-allrecipes.com/userphotos/560x315/1041263.jpg|8|20|20|40|25|4.9
230075|Paleo Chorizo Sweet Potato and Kale Stew|https://www.allrecipes.com/recipe/230075/paleo-chorizo-sweet-potato-and-kale-stew/|https://images.media-allrecipes.com/userphotos/560x315/969564.jpg|8|40|45|85|42|4.74
135402|Chicken Chorizo on Quinoa with Peppers|https://www.allrecipes.com/recipe/135402/chicken-chorizo-on-quinoa-with-peppers/|https://images.media-allrecipes.com/userphotos/250666.jpg|6|35|40|75|34|4.676470588235294
214387|Lentils with Chorizo|https://www.allrecipes.com/recipe/214387/lentils-with-chorizo/|https://images.media-allrecipes.com/userphotos/622027.jpg|5|15|35|50|36|4.638888888888889
218286|Jen's Chorizo Pasta|https://www.allrecipes.com/recipe/218286/jens-chorizo-pasta/|https://images.media-allrecipes.com/userphotos/4249379.jpg|6|20|30|50|59|4.576271186440678
151633|Campbell's Kitchen French Onion Burgers|https://www.allrecipes.com/recipe/151633/campbells-kitchen-french-onion-burgers/|https://images.media-allrecipes.com/userphotos/250x250/976653.jpg|4|None|25|25|62|4.55
235579|Mini Green Bean Casseroles|https://www.allrecipes.com/recipe/235579/mini-green-bean-casseroles/|https://images.media-allrecipes.com/userphotos/250x250/1075283.jpg|16|15|25|40|17|4.27
230652|Poor Man's Pie|https://www.allrecipes.com/recipe/230652/poor-mans-pie/|https://images.media-allrecipes.com/userphotos/560x315/5860537.jpg|8|10|35|45|16|4.63
13332|Beef Stew III|https://www.allrecipes.com/recipe/13332/beef-stew-iii/|https://images.media-allrecipes.com/userphotos/560x315/3889382.jpg|6|15|120|135|22|4.19
23170|Honeyed Beef Stew|https://www.allrecipes.com/recipe/23170/honeyed-beef-stew/|https://images.media-allrecipes.com/userphotos/560x315/504440.jpg|4|15|2|165|22|4.29
229071|Ground Beef Vegetable Soup|https://www.allrecipes.com/recipe/229071/ground-beef-vegetable-soup/|https://images.media-allrecipes.com/userphotos/560x315/6733855.jpg|6|20|75|95|183|4.59
235128|Easy Goulash|https://www.allrecipes.com/recipe/235128/easy-goulash/|https://images.media-allrecipes.com/userphotos/560x315/4532320.jpg|6|5|25|30|26|4.21
229255|Beef and Cabbage Stew|https://www.allrecipes.com/recipe/229255/beef-and-cabbage-stew/|https://images.media-allrecipes.com/userphotos/560x315/1010463.jpg|6|15|175|190|178|4.78
13027|Beef Stew I|https://www.allrecipes.com/recipe/13027/beef-stew-i/|https://images.media-allrecipes.com/userphotos/560x315/3995792.jpg|8|15|230|245|34|4.29
17297|Corned Beef and Cabbage|https://www.allrecipes.com/recipe/17297/corned-beef-and-cabbage/|https://images.media-allrecipes.com/userphotos/250x250/230623.jpg|15|20|210|10290|34|4.07
133958|Newfoundland Jigg's Dinner|https://www.allrecipes.com/recipe/133958/newfoundland-jiggs-dinner/|https://images.media-allrecipes.com/userphotos/560x315/1865643.jpg|6|30|180|690|29|4.56
21588|Polish Reuben Casserole|https://www.allrecipes.com/recipe/21588/polish-reuben-casserole/|https://images.media-allrecipes.com/userphotos/560x315/6375579.jpg|8|20|60|80|63|4.18
21087|Reuben Noodle Bake|https://www.allrecipes.com/recipe/21087/reuben-noodle-bake/|https://images.media-allrecipes.com/userphotos/4455114.jpg|8|5|70|75|19|3.6842105263157894
77955|Italian Style Chili|https://www.allrecipes.com/recipe/77955/italian-style-chili/|https://images.media-allrecipes.com/userphotos/560x315/32811.jpg|6|5|40|45|49|4.56
14642|Italian Style Pot Roast|https://www.allrecipes.com/recipe/14642/italian-style-pot-roast/|https://images.media-allrecipes.com/userphotos/250x250/620169.jpg|8|10|160|170|31|4.64
85926|Pizza Pasta Bake|https://www.allrecipes.com/recipe/85926/pizza-pasta-bake/|https://images.media-allrecipes.com/userphotos/250x250/437558.jpg|8|30|55|85|29|4.38
215220|Carnitas|https://www.allrecipes.com/recipe/215220/carnitas/|https://images.media-allrecipes.com/userphotos/250x250/984962.jpg|6|20|105|125|17|4.77
228402|Burgundy Roast Beef|https://www.allrecipes.com/recipe/228402/burgundy-roast-beef/|https://images.media-allrecipes.com/userphotos/560x315/993661.jpg|8|10|270|280|61|4.72
229053|Mexican Pot Roast|https://www.allrecipes.com/recipe/229053/mexican-pot-roast/|https://images.media-allrecipes.com/userphotos/250x250/888127.jpg|12|15|490|505|48|4.55
16673|Green Chile Chicken Stew|https://www.allrecipes.com/recipe/16673/green-chile-chicken-stew/|https://images.media-allrecipes.com/userphotos/6252969.jpg|8|150|40|190|72|4.361111111111111
42812|Bianca's Green Chile Pork|https://www.allrecipes.com/recipe/42812/biancas-green-chile-pork/|https://images.media-allrecipes.com/userphotos/6689179.jpg|10|30|180|210|57|4.508771929824562
22471|Baked Chicken Reuben|https://www.allrecipes.com/recipe/22471/baked-chicken-reuben/|https://images.media-allrecipes.com/userphotos/31798.jpg|6|5|90|95|113|3.9911504424778763
11929|Hungarian Noodle Side Dish|https://www.allrecipes.com/recipe/11929/hungarian-noodle-side-dish/|https://images.media-allrecipes.com/userphotos/250x250/415302.jpg|10|None|None|None|53|3.9
97480|Beef Tenderloin Asturias|https://www.allrecipes.com/recipe/97480/beef-tenderloin-asturias/|https://images.media-allrecipes.com/userphotos/250x250/270903.jpg|4|10|25|35|20|4.56
20099|Cheddar Jalapeno Shrimp|https://www.allrecipes.com/recipe/20099/cheddar-jalapeno-shrimp/|https://images.media-allrecipes.com/userphotos/785360.jpg|8|20|10|30|18|4.055555555555555
14671|Beef Heart Braised in Wine|https://www.allrecipes.com/recipe/14671/beef-heart-braised-in-wine/|https://images.media-allrecipes.com/userphotos/250x250/356943.jpg|7|10|60|70|27|4.49
213460|Sicilian Style Steak|https://www.allrecipes.com/recipe/213460/sicilian-style-steak/|https://images.media-allrecipes.com/userphotos/560x315/2415500.jpg|2|10|15|25|17|4.22
28179|Japanese-Style Deep Fried Chicken|https://www.allrecipes.com/recipe/28179/japanese-style-deep-fried-chicken/|https://images.media-allrecipes.com/userphotos/296189.jpg|8|20|20|70|73|4.561643835616438
162597|Deep Fried French Toast|https://www.allrecipes.com/recipe/162597/deep-fried-french-toast/|https://images.media-allrecipes.com/userphotos/560x315/1501621.jpg|4|10|10|20|26|4.5
151614|Cheeseburger Pasta|https://www.allrecipes.com/recipe/151614/cheeseburger-pasta/|https://images.media-allrecipes.com/userphotos/250x250/979747.jpg|4|None|20|20|45|3.64
